decision_id,customer_id,order_id,prediction_time,customer_tenure_days,prior_checkout_count,prior_success_count,prior_failure_count,prior_success_rate,prior_upi_count,prior_credit_card_count,prior_debit_card_count,prior_netbanking_count,available_upi,available_credit_card,available_debit_card,available_netbanking,current_amount_minor,amount_ratio,current_method,failure_category,attempt_count,observed_rail_health,contact_consent,customer_active,treatment,action_type,target_method,discount_percent,behavior_policy_probability,recovered,final_attempt_count,final_payment_status
D0002921,C011613,C011613_O0004,2026-08-09T13:18:58.490991+00:00,182,3,3,0,1.0,3,0,0,0,1,0,1,1,145821,1.0311419419164598,DEBIT_CARD,INSTRUMENT_UNAVAILABLE,1,0.7528321203810691,1,0,SWITCH_UPI,SWITCH_METHOD,UPI,,0.29996930798881344,1,2,CAPTURED
D0002922,C011615,C011615_O0005,2026-04-19T11:45:01.962282+00:00,297,4,4,0,1.0,3,0,1,0,1,0,1,0,198117,1.1547702315171016,UPI,INSUFFICIENT_FUNDS,1,1.0,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.3512804490664,0,3,FAILED
D0002923,C011619,C011619_O0002,2025-01-30T04:14:26.959029+00:00,831,1,1,0,1.0,1,0,0,0,1,1,0,1,191821,1.272773719237481,CREDIT_CARD,AUTHENTICATION_FAILURE,1,0.9784248524609785,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.10817207316127506,1,3,CAPTURED
D0002924,C011619,C011619_O0007,2026-08-10T11:31:25.462407+00:00,831,6,6,0,1.0,4,1,0,1,1,1,0,1,97081,0.6441533796471393,NETBANKING,ISSUER_DECLINED,1,0.9096514057214301,1,0,NO_ACTION,NO_ACTION,,,0.26201580722163476,0,1,FAILED
D0002925,C011620,C011620_O0006,2024-08-15T03:40:12.030214+00:00,927,5,5,0,1.0,2,2,0,1,1,1,1,1,73942,1.0609064952580456,CREDIT_CARD,USER_CANCELLED,1,0.9634331223238272,0,0,SWITCH_UPI,SWITCH_METHOD,UPI,,0.16934525814903614,1,2,CAPTURED
D0002926,C011627,C011627_O0001,2026-01-27T18:31:36.648201+00:00,227,0,0,0,0.0,0,0,0,0,1,0,1,1,225994,1.2530161898425372,DEBIT_CARD,INSUFFICIENT_FUNDS,1,0.9447917828092061,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.09620544891076739,0,1,FAILED
D0002927,C011633,C011633_O0002,2026-03-29T12:57:15.512037+00:00,274,1,1,0,1.0,1,0,0,0,1,0,1,1,517400,1.3581335769259038,UPI,USER_CANCELLED,1,0.9062992759895921,1,1,NO_ACTION,NO_ACTION,,,0.4434817693383315,1,2,CAPTURED
D0002928,C011633,C011633_O0004,2026-07-14T06:06:48.169359+00:00,274,3,3,0,1.0,3,0,0,0,1,0,1,1,452882,1.1887789922407366,DEBIT_CARD,INSUFFICIENT_FUNDS,1,0.8737948130350317,1,0,NO_ACTION,NO_ACTION,,,0.16838654972788336,0,1,FAILED
D0002929,C011642,C011642_O0010,2026-06-30T06:55:53.309754+00:00,475,9,9,0,1.0,7,0,2,0,1,0,1,1,117898,1.4049358294505285,NETBANKING,BANK_OR_PROVIDER_UNAVAILABLE,1,0.29196402562385937,1,1,SWITCH_UPI,SWITCH_METHOD,UPI,,0.3445572293101157,1,2,CAPTURED
D0002930,C011652,C011652_O0004,2026-08-16T04:25:53.797603+00:00,207,3,3,0,1.0,3,0,0,0,1,1,1,1,296659,0.9271984547682153,UPI,USER_CANCELLED,1,1.0,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.11628912198202751,1,2,CAPTURED
D0002931,C011653,C011653_O0002,2026-02-09T06:30:15.695081+00:00,299,1,1,0,1.0,0,0,0,1,1,0,1,1,86355,1.2282735470656843,UPI,INSUFFICIENT_FUNDS,1,0.8792886273799292,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.33063708121012436,0,2,FAILED
D0002932,C011661,C011661_O0001,2026-02-19T02:42:14.857172+00:00,246,0,0,0,0.0,0,0,0,0,1,0,1,0,66573,1.2162339916327165,DEBIT_CARD,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.7507589966651321,1,2,CAPTURED
D0002933,C011666,C011666_O0002,2026-03-30T17:49:02.553178+00:00,209,1,1,0,1.0,1,0,0,0,1,0,1,1,122800,0.4972747078308618,NETBANKING,INSUFFICIENT_FUNDS,1,0.9722367831635854,1,0,SWITCH_UPI,SWITCH_METHOD,UPI,,0.29996930798881344,1,2,CAPTURED
D0002934,C011675,C011675_O0004,2026-04-04T14:39:12.314191+00:00,365,3,3,0,1.0,1,0,1,1,1,0,1,1,159823,1.1839442337323693,UPI,AUTHENTICATION_FAILURE,1,0.7872824213799992,1,0,NO_ACTION,NO_ACTION,,,0.4434768998413876,1,2,CAPTURED
D0002935,C011676,C011676_O0002,2025-03-28T23:47:51.022613+00:00,663,1,1,0,1.0,0,0,1,0,1,0,1,1,240609,1.087286990550989,UPI,TECHNICAL_FAILURE,1,1.0,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.25971240992817446,0,1,FAILED
D0002936,C011676,C011676_O0017,2026-05-19T15:37:15.280336+00:00,663,16,15,1,0.9375,8,0,7,1,1,0,1,1,195969,0.8855634837071213,DEBIT_CARD,INSUFFICIENT_FUNDS,1,0.9156049248804823,1,1,NO_ACTION,NO_ACTION,,,0.29613836290682866,0,1,FAILED
D0002937,C011678,C011678_O0001,2026-04-17T06:47:55.949729+00:00,168,0,0,0,0.0,0,0,0,0,1,1,1,1,40375,0.9301066599092355,CREDIT_CARD,TECHNICAL_FAILURE,1,0.9503158789903261,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.21849400509636654,1,2,CAPTURED
D0002938,C011684,C011684_O0005,2026-03-11T16:10:04.864723+00:00,762,4,4,0,1.0,4,0,0,0,1,1,1,1,376006,1.0269880505291908,UPI,ISSUER_DECLINED,1,0.9516321911423964,1,0,NO_ACTION,NO_ACTION,,,0.23820550162059223,0,2,FAILED
D0002939,C011685,C011685_O0002,2025-11-23T16:47:31.097660+00:00,694,1,1,0,1.0,0,1,0,0,1,1,1,1,411012,1.6819593640660488,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.3662383521415695,0,2,FAILED
D0002940,C011693,C011693_O0001,2026-04-26T22:44:49.146670+00:00,147,0,0,0,0.0,0,0,0,0,1,0,1,0,58862,0.852689371441816,UPI,AUTHENTICATION_FAILURE,1,0.8792285776634188,1,1,NO_ACTION,NO_ACTION,,,0.7507589966651321,0,3,FAILED
D0002941,C011693,C011693_O0006,2026-08-24T18:42:43.537244+00:00,147,5,4,1,0.8,5,0,0,0,1,0,1,0,46930,0.6798394924019643,UPI,USER_CANCELLED,1,0.8804225373265013,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.15753040742958557,1,2,CAPTURED
D0002942,C011695,C011695_O0005,2026-07-04T21:51:26.219197+00:00,588,4,4,0,1.0,4,0,0,0,1,0,0,1,132937,0.8633113614962497,UPI,USER_CANCELLED,1,0.922357706786091,1,1,NO_ACTION,NO_ACTION,,,0.5790334925912509,0,1,FAILED
D0002943,C011697,C011697_O0012,2026-02-14T10:41:03.229110+00:00,567,11,11,0,1.0,6,2,3,0,1,1,1,0,171860,1.3921425678412314,DEBIT_CARD,INSUFFICIENT_FUNDS,1,0.9869830753201972,1,0,NUDGE,NUDGE,,,0.17931152640815493,1,2,CAPTURED
D0002944,C011697,C011697_O0014,2026-06-20T12:48:56.725458+00:00,567,13,13,0,1.0,6,3,4,0,1,1,1,0,168993,1.3689185905224788,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.640365988712222,0,1,FAILED
D0002945,C011703,C011703_O0002,2026-01-07T03:22:33.680469+00:00,342,1,1,0,1.0,0,1,0,0,1,1,1,1,83230,0.8064297341291373,UPI,TECHNICAL_FAILURE,1,0.5427003783171115,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.041353395853240965,1,2,CAPTURED
D0002946,C011707,C011707_O0004,2025-11-02T11:01:28.475944+00:00,393,3,3,0,1.0,3,0,0,0,1,0,1,0,56183,0.9009172252333152,UPI,AUTHENTICATION_FAILURE,1,0.9464534039345588,1,0,NUDGE,NUDGE,,,0.2708653609474923,0,2,FAILED
D0002947,C011707,C011707_O0009,2026-03-16T05:44:21.111333+00:00,393,8,7,1,0.875,7,0,1,0,1,0,1,0,63200,1.0134376703761907,UPI,INSUFFICIENT_FUNDS,1,0.9126098063187345,1,0,NUDGE,NUDGE,,,0.24881969701330703,1,2,CAPTURED
D0002948,C011707,C011707_O0011,2026-04-21T14:20:03.629669+00:00,393,10,9,1,0.9,9,0,1,0,1,0,1,0,36173,0.5800487476347775,UPI,ISSUER_DECLINED,1,1.0,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.15774034726862635,1,2,CAPTURED
D0002949,C011720,C011720_O0001,2026-05-23T05:06:18.295862+00:00,417,0,0,0,0.0,0,0,0,0,1,0,1,1,127086,0.8229039861172266,UPI,USER_CANCELLED,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.3108394537959503,0,1,FAILED
D0002950,C011727,C011727_O0007,2026-05-15T20:41:40.167684+00:00,635,6,6,0,1.0,3,3,0,0,1,1,1,1,252170,1.4349364956525699,CREDIT_CARD,USER_CANCELLED,1,0.9994881055211037,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.12130250468928445,1,2,CAPTURED
D0002951,C011735,C011735_O0011,2026-06-24T15:15:40.016926+00:00,254,10,10,0,1.0,6,2,1,1,1,1,1,1,106927,1.1008874886747384,UPI,USER_CANCELLED,1,0.896559695721571,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.11775715300930857,0,1,FAILED
D0002952,C011745,C011745_O0002,2025-10-11T10:19:10.415261+00:00,441,1,1,0,1.0,1,0,0,0,1,0,1,1,309386,0.7542431142337528,NETBANKING,AUTHENTICATION_FAILURE,1,0.9094612497238245,1,0,NO_ACTION,NO_ACTION,,,0.44004991066435173,1,2,CAPTURED
D0002953,C011747,C011747_O0001,2026-03-29T01:02:05.146594+00:00,251,0,0,0,0.0,0,0,0,0,1,1,0,1,94143,0.871637949392169,CREDIT_CARD,INSUFFICIENT_FUNDS,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.30824082203600534,0,1,FAILED
D0002954,C011755,C011755_O0002,2026-04-17T17:39:53.674567+00:00,424,1,1,0,1.0,1,0,0,0,1,1,1,0,315726,1.356934105795183,UPI,USER_CANCELLED,1,0.9297083723664709,1,0,NUDGE,NUDGE,,,0.27253506132297145,1,2,CAPTURED
D0002955,C011757,C011757_O0001,2026-07-04T01:44:49.674276+00:00,66,0,0,0,0.0,0,0,0,0,1,1,1,1,127685,0.8674842040899517,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.07946282201180435,1,2,CAPTURED
D0002956,C011760,C011760_O0001,2026-08-04T20:58:14.050911+00:00,122,0,0,0,0.0,0,0,0,0,1,0,1,0,200131,0.9423871994575402,UPI,AUTHENTICATION_FAILURE,1,0.9481848849956696,1,0,NO_ACTION,NO_ACTION,,,0.5525459299004413,1,2,CAPTURED
D0002957,C011772,C011772_O0005,2025-12-31T22:34:08.888503+00:00,693,4,4,0,1.0,4,0,0,0,1,0,1,1,136580,0.9658781514090732,DEBIT_CARD,INSUFFICIENT_FUNDS,1,0.9040224772014286,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.25971240992817446,1,2,CAPTURED
D0002958,C011774,C011774_O0003,2025-09-23T21:30:52.938315+00:00,462,2,2,0,1.0,2,0,0,0,1,0,0,1,240429,0.9785071832648243,UPI,ISSUER_DECLINED,1,0.9538552080035513,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.18313660882288926,1,2,CAPTURED
D0002959,C011774,C011774_O0008,2026-04-20T15:39:25.532762+00:00,462,7,7,0,1.0,6,0,0,1,1,0,0,1,290021,1.180338610557161,UPI,ISSUER_DECLINED,1,1.0,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.12613898169593593,0,1,FAILED
D0002960,C011779,C011779_O0002,2024-11-13T12:33:27.708119+00:00,688,1,1,0,1.0,1,0,0,0,1,0,1,1,250724,1.1552025212058663,UPI,USER_CANCELLED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.4902688166032859,1,2,CAPTURED
D0002961,C011779,C011779_O0005,2025-06-23T05:42:31.333926+00:00,688,4,4,0,1.0,3,0,1,0,1,0,1,1,208679,0.9614815770437571,UPI,TECHNICAL_FAILURE,1,0.9156506376785118,1,1,NO_ACTION,NO_ACTION,,,0.302875212629562,1,2,CAPTURED
D0002962,C011779,C011779_O0011,2025-12-26T03:30:36.696190+00:00,688,10,10,0,1.0,9,0,1,0,1,0,1,1,309911,1.4279046622957163,UPI,ISSUER_DECLINED,1,0.9681860469928645,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.12772796991873717,1,3,CAPTURED
D0002963,C011782,C011782_O0016,2026-07-05T13:58:51.222526+00:00,688,15,15,0,1.0,8,6,1,0,1,1,1,1,477913,1.0864548073010323,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.9189349172629032,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.0713194362022533,1,2,CAPTURED
D0002964,C011784,C011784_O0006,2026-08-29T08:20:16.847571+00:00,290,5,5,0,1.0,5,0,0,0,1,1,1,1,77201,1.2855477661399097,UPI,USER_CANCELLED,1,0.894008655034058,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.1231199600648679,0,1,FAILED
D0002965,C011797,C011797_O0001,2025-08-13T14:17:42.672333+00:00,436,0,0,0,0.0,0,0,0,0,1,0,0,1,245701,1.077139913636264,UPI,AUTHENTICATION_FAILURE,1,0.9065954810085008,1,0,NO_ACTION,NO_ACTION,,,0.5525459299004413,1,2,CAPTURED
D0002966,C011798,C011798_O0004,2025-09-16T20:23:09.996896+00:00,467,3,3,0,1.0,2,0,0,1,1,1,1,1,86566,0.6182623290361747,UPI,USER_CANCELLED,1,0.9754449140380347,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.14323268196757605,1,2,CAPTURED
D0002967,C011818,C011818_O0001,2025-09-13T03:54:19.399488+00:00,432,0,0,0,0.0,0,0,0,0,1,1,1,0,550281,1.3848842827949304,CREDIT_CARD,INSUFFICIENT_FUNDS,1,0.8385862872871401,1,1,SWITCH_UPI,SWITCH_METHOD,UPI,,0.26290825329502426,1,2,CAPTURED
D0002968,C011818,C011818_O0003,2026-03-02T06:48:44.156764+00:00,432,2,2,0,1.0,1,1,0,0,1,1,1,0,308389,0.7761181634234978,UPI,INSUFFICIENT_FUNDS,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.29737170743818486,0,2,FAILED
D0002969,C011820,C011820_O0004,2025-05-25T07:29:46.034760+00:00,589,3,3,0,1.0,2,0,1,0,1,0,1,1,459144,1.5255220533266882,UPI,INSUFFICIENT_FUNDS,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.28318653189168724,0,1,FAILED
D0002970,C011820,C011820_O0007,2025-08-10T14:21:47.345442+00:00,589,6,5,1,0.8333333333333334,5,0,1,0,1,0,1,1,269170,0.8943267713265222,UPI,AUTHENTICATION_FAILURE,1,0.9593833744182474,1,1,NO_ACTION,NO_ACTION,,,0.6927970541217898,1,2,CAPTURED
D0002971,C011820,C011820_O0009,2025-08-21T19:54:24.830930+00:00,589,8,7,1,0.875,7,0,1,0,1,0,1,1,256921,0.8536290389567239,UPI,USER_CANCELLED,1,1.0,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.15395836619825878,0,3,FAILED
D0002972,C011824,C011824_O0002,2026-07-28T06:43:41.034093+00:00,61,1,1,0,1.0,1,0,0,0,1,1,1,1,37698,0.8394121576486306,CREDIT_CARD,ISSUER_DECLINED,1,1.0,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.08944027662580606,1,3,CAPTURED
D0002973,C011826,C011826_O0001,2026-02-28T13:20:01.999199+00:00,275,0,0,0,0.0,0,0,0,0,1,0,1,1,73560,1.161278100530437,UPI,TECHNICAL_FAILURE,1,0.2542053293407825,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.3246610440760677,1,2,CAPTURED
D0002974,C011831,C011831_O0007,2025-12-22T13:21:54.323437+00:00,886,6,6,0,1.0,5,1,0,0,1,1,1,1,143321,1.2004439232766564,CREDIT_CARD,INSUFFICIENT_FUNDS,1,0.835134319916248,1,0,SWITCH_UPI,SWITCH_METHOD,UPI,,0.23520830196760303,0,1,FAILED
D0002975,C011831,C011831_O0010,2026-06-07T02:48:37.565583+00:00,886,9,8,1,0.8888888888888888,6,3,0,0,1,1,1,1,87447,0.732448278750314,CREDIT_CARD,USER_CANCELLED,1,0.8730476528142541,1,0,NUDGE,NUDGE,,,0.24520402278746292,1,2,CAPTURED
D0002976,C011835,C011835_O0002,2025-03-24T04:13:33.295523+00:00,601,1,1,0,1.0,1,0,0,0,1,0,1,1,148547,0.8265238558909445,NETBANKING,INSUFFICIENT_FUNDS,1,0.8648176631561603,1,1,NO_ACTION,NO_ACTION,,,0.28597489333520304,1,2,CAPTURED
D0002977,C011836,C011836_O0002,2026-03-31T08:33:42.741759+00:00,159,1,1,0,1.0,1,0,0,0,1,1,1,1,478092,1.6478884890598502,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.6045617876745283,1,4,CAPTURED
D0002978,C011837,C011837_O0003,2026-02-25T00:57:00.812061+00:00,330,2,2,0,1.0,1,1,0,0,1,1,1,1,69201,1.2926792819382438,CREDIT_CARD,AUTHENTICATION_FAILURE,1,1.0,1,0,NUDGE,NUDGE,,,0.21566592593471226,1,2,CAPTURED
D0002979,C011837,C011837_O0007,2026-07-05T06:54:57.957827+00:00,330,6,6,0,1.0,2,3,1,0,1,1,1,1,57267,1.0697513683148712,UPI,USER_CANCELLED,1,0.9255575579382552,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.1310234950985332,0,1,FAILED
D0002980,C011841,C011841_O0003,2025-12-21T16:09:21.689785+00:00,349,2,2,0,1.0,1,0,1,0,1,0,1,1,742702,1.291896057179336,NETBANKING,BANK_OR_PROVIDER_UNAVAILABLE,1,0.6256719948819691,1,1,NO_ACTION,NO_ACTION,,,0.2143736212351907,0,1,FAILED
D0002981,C011841,C011841_O0005,2026-06-01T15:17:12.737820+00:00,349,4,3,1,0.75,2,0,1,1,1,0,1,1,382993,0.6661987535071744,DEBIT_CARD,ISSUER_DECLINED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.47623758070593786,1,2,CAPTURED
D0002982,C011846,C011846_O0002,2024-07-06T22:53:01.897313+00:00,928,1,1,0,1.0,1,0,0,0,1,1,1,1,225001,1.1933037395321209,UPI,INSUFFICIENT_FUNDS,1,0.8004603489846669,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.20107308825939474,0,1,FAILED
D0002983,C011846,C011846_O0006,2025-09-05T08:41:29.859914+00:00,928,5,4,1,0.8,5,0,0,0,1,1,1,1,297697,1.5788505088754885,UPI,USER_CANCELLED,1,0.8916976943806841,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.11109240757707534,0,1,FAILED
D0002984,C011849,C011849_O0001,2025-12-30T09:44:31.217892+00:00,316,0,0,0,0.0,0,0,0,0,1,0,1,1,107655,1.5086816990624605,UPI,USER_CANCELLED,1,0.7125161208289492,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.11406883452508235,0,1,FAILED
D0002985,C011849,C011849_O0004,2026-05-24T08:32:09.496851+00:00,316,3,2,1,0.6666666666666666,3,0,0,0,1,0,1,1,82984,1.162941267149684,UPI,USER_CANCELLED,1,0.8103084543131086,1,1,NO_ACTION,NO_ACTION,,,0.4902688166032859,0,1,FAILED
D0002986,C011849,C011849_O0005,2026-07-02T21:25:25.093479+00:00,316,4,2,2,0.5,4,0,0,0,1,0,1,1,61415,0.860672393738526,UPI,INSUFFICIENT_FUNDS,1,0.9501603661325506,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.07169018059771412,0,1,FAILED
D0002987,C011857,C011857_O0001,2026-06-09T08:35:53.512904+00:00,363,0,0,0,0.0,0,0,0,0,1,1,1,0,125440,1.250997287378331,UPI,ISSUER_DECLINED,1,0.9224790159271081,1,1,NO_ACTION,NO_ACTION,,,0.4434817693383315,1,2,CAPTURED
D0002988,C011859,C011859_O0022,2026-04-04T14:53:55.172492+00:00,595,21,21,0,1.0,15,0,5,1,1,0,1,1,137849,1.4179807642853468,UPI,USER_CANCELLED,1,1.0,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.1408079292009461,0,1,FAILED
D0002989,C011872,C011872_O0002,2026-07-22T14:48:40.005108+00:00,128,1,1,0,1.0,0,0,1,0,1,1,1,1,69412,0.7520911888354354,DEBIT_CARD,AUTHENTICATION_FAILURE,1,1.0,1,0,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.07172095283133967,1,2,CAPTURED
D0002990,C011881,C011881_O0001,2023-11-23T20:23:32.084255+00:00,1062,0,0,0,0.0,0,0,0,0,1,0,1,1,86888,0.9694400124962343,UPI,ISSUER_DECLINED,1,1.0,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.10696460177361716,1,3,CAPTURED
D0002991,C011881,C011881_O0006,2025-02-01T15:25:01.681281+00:00,1062,5,5,0,1.0,3,0,2,0,1,0,1,1,58123,0.648498778269941,UPI,TECHNICAL_FAILURE,1,0.8911004775053486,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.2705596982678168,1,2,CAPTURED
D0002992,C011881,C011881_O0011,2026-06-19T23:27:32.134517+00:00,1062,10,10,0,1.0,6,0,4,0,1,0,1,1,105537,1.1775134725027057,UPI,INSUFFICIENT_FUNDS,1,0.9258062064718929,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.2456055603216066,1,2,CAPTURED
D0002993,C011882,C011882_O0002,2025-07-10T08:20:26.535628+00:00,777,1,1,0,1.0,1,0,0,0,1,0,1,1,75762,0.9307828394515701,UPI,USER_CANCELLED,1,1.0,0,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.15465418772283265,1,2,CAPTURED
D0002994,C011895,C011895_O0005,2026-06-20T06:41:20.817836+00:00,260,4,4,0,1.0,2,1,1,0,1,1,1,0,155043,0.950117352910536,UPI,USER_CANCELLED,1,0.9253800338304871,1,0,NUDGE,NUDGE,,,0.29209323172754614,1,2,CAPTURED
D0002995,C011898,C011898_O0002,2026-06-01T14:04:18.879687+00:00,175,1,1,0,1.0,1,0,0,0,1,0,1,1,1263425,1.6107246077490205,UPI,TECHNICAL_FAILURE,1,0.9453563430266002,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.22890196284656855,1,2,CAPTURED
D0002996,C011912,C011912_O0007,2025-02-20T20:30:37.537453+00:00,820,6,6,0,1.0,4,2,0,0,1,1,1,1,52365,0.7044460886527207,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.41543591121108303,1,3,CAPTURED
D0002997,C011918,C011918_O0004,2025-04-19T10:21:20.612550+00:00,649,3,3,0,1.0,2,0,0,1,1,0,1,1,116972,0.9870388496979107,DEBIT_CARD,USER_CANCELLED,1,0.9191266220429014,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.08821160362967119,1,2,CAPTURED
D0002998,C011919,C011919_O0003,2025-06-30T14:45:51.922728+00:00,539,2,2,0,1.0,2,0,0,0,1,0,1,1,164065,1.3324426829961586,UPI,USER_CANCELLED,1,0.963000619800976,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.11051098001449372,1,2,CAPTURED
D0002999,C011920,C011920_O0001,2025-03-27T05:19:26.587623+00:00,557,0,0,0,0.0,0,0,0,0,1,0,1,1,331629,1.7696601332998927,UPI,USER_CANCELLED,1,0.8265165009043168,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.12082492083045707,0,1,FAILED
D0003000,C011920,C011920_O0010,2026-05-24T16:26:32.907265+00:00,557,9,8,1,0.8888888888888888,8,0,1,0,1,0,1,1,176206,0.9402818615025854,NETBANKING,ISSUER_DECLINED,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.26518381300306837,1,5,CAPTURED
D0003001,C011922,C011922_O0003,2025-09-28T17:13:35.759687+00:00,428,2,2,0,1.0,2,0,0,0,1,0,0,0,134041,1.0391580742693232,UPI,AUTHENTICATION_FAILURE,1,0.9420931826543779,1,1,NO_ACTION,NO_ACTION,,,0.817305539254976,0,3,FAILED
D0003002,C011922,C011922_O0005,2026-01-02T17:58:03.072737+00:00,428,4,3,1,0.75,4,0,0,0,1,0,0,0,88385,0.6852081556709823,UPI,TECHNICAL_FAILURE,1,0.3847275536101381,1,0,NO_ACTION,NO_ACTION,,,0.3864571535222771,0,2,UNCERTAIN
D0003003,C011926,C011926_O0002,2026-07-13T07:13:17.513390+00:00,263,1,1,0,1.0,1,0,0,0,1,0,1,0,232360,0.8335067115297696,UPI,TECHNICAL_FAILURE,1,0.9492759446140733,1,1,NO_ACTION,NO_ACTION,,,0.42907387310416867,1,2,CAPTURED
D0003004,C011930,C011930_O0008,2026-08-25T11:40:32.509044+00:00,231,7,7,0,1.0,7,0,0,0,1,0,1,1,132018,0.9950630497539062,DEBIT_CARD,INSTRUMENT_UNAVAILABLE,1,0.8726834600461497,1,1,NO_ACTION,NO_ACTION,,,0.28597489333520304,1,2,CAPTURED
D0003005,C011934,C011934_O0003,2026-07-24T12:05:19.541749+00:00,274,2,2,0,1.0,2,0,0,0,1,0,0,1,102313,0.7576439747928407,UPI,TECHNICAL_FAILURE,1,0.32608826627544596,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.48300159459772574,1,2,CAPTURED
D0003006,C011943,C011943_O0001,2026-01-11T18:48:47.651482+00:00,270,0,0,0,0.0,0,0,0,0,1,1,1,1,92560,0.9989423471259902,UPI,USER_CANCELLED,1,1.0,1,1,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.13387204672606576,1,2,CAPTURED
D0003007,C011946,C011946_O0008,2024-07-02T13:47:02.200480+00:00,1081,7,7,0,1.0,2,4,0,1,1,1,1,1,110722,1.420314023295192,UPI,INSUFFICIENT_FUNDS,1,1.0,1,1,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.22989344726718997,1,2,CAPTURED
D0003008,C011946,C011946_O0016,2025-04-09T02:29:06.089376+00:00,1081,15,15,0,1.0,7,6,1,1,1,1,1,1,78227,1.0034763199753707,UPI,AUTHENTICATION_FAILURE,1,0.9205575301979272,1,0,NO_ACTION,NO_ACTION,,,0.4140094772064852,1,2,CAPTURED
D0003009,C011947,C011947_O0001,2025-11-29T05:57:44.004128+00:00,300,0,0,0,0.0,0,0,0,0,1,1,1,1,83529,0.7934513123022997,CREDIT_CARD,USER_CANCELLED,1,0.8634915314268747,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.13387204672606576,1,2,CAPTURED
